movie_ID,title,tconst,match_type
755,Music Box,tt0100211,1.0
14667,Field of Dreams,tt0097351,1.0
232,Gross Anatomy,tt0097458,1.0
9804,Legend of Lemnear,tt0123150,1.0
15141,Tarzan in Manhattan,tt0098444,1.0
1999,Coming Out,tt0354467,1.0
6082,Old Gringo,tt0098022,1.0
13376,Ram Lakhan,tt0098168,1.0
8158,Skin Deep,tt0098343,1.0
8745,Around the World in 80 Days,tt0096535,1.0
5384,The Killer,tt0097202,1.0
10176,Weekend at Bernie's,tt0098627,1.0
12934,Police Academy 6: City Under Siege,tt0098105,1.0
2536,Behaving Badly,tt0094724,1.0
6151,Teen Witch,tt0098453,1.0
11595,Summer's Lease,tt0163961,1.0
13493,Lean on Me,tt0097722,1.0
16718,Dream a Little Dream,tt0097236,1.0
3407,Jasper Johns: Ideas in Paint,tt0206838,1.0
6245,An Innocent Man,tt0097579,1.0
12861,Little Monsters,tt0097758,1.0
13538,Beyond the Stars,tt0096921,1.0
1844,Casualties of War,tt0097027,1.0
12004,A Fool and His Money,tt0098185,1.0
8020,Dead Calm,tt0097162,1.0
15811,True Love,tt0098528,1.0
2375,Fletch Lives,tt0097366,1.0
8795,The Unbelievable Truth,tt0100842,1.0
9888,Fat Man and Little Boy,tt0097336,1.0
13366,For All Mankind,tt0097372,1.0
9992,Cat Chaser,tt0097028,1.0
190,Blood and Sand,tt0098251,1.0
11709,Parinda,tt0102636,1.0
16945,The Return of Swamp Thing,tt0098193,1.0
16952,Licence to Kill,tt29769296,1.0
16954,Indiana Jones and the Last Crusade,tt0097576,1.0
16804,The Dead Next Door,tt0094962,1.0
10012,Who's Harry Crumb?,tt0098645,1.0
10014,The Shell Seekers,tt0098310,1.0
13100,Kiki's Delivery Service,tt0097814,1.0
15540,Born on the Fourth of July,tt0096969,1.0
16999,Charles Manson Superstar,tt0097047,1.0
17686,Common Threads: Stories from the Quilt,tt0097099,1.0
15447,Valmont,tt0098575,1.0
16806,Communion,tt0097100,1.0
15706,Going Overboard,tt0096870,1.0
13333,Transylvania Twist,tt0100811,1.0
13311,Lock Up,tt0097770,1.0
3000,The January Man,tt0097613,1.0
15378,Mystery Train,tt0097940,1.0
10910,The Women of Brewster Place,tt0098674,1.0
15397,The Trial of the Incredible Hulk,tt0098512,1.0
13002,A Nightmare on Elm Street 5: The Dream Child,tt12737326,1.0
4007,Cyborg,tt0097138,1.0
5753,Francesco,tt0097383,1.0
8446,Staying Together,tt0098383,1.0
5544,"See No Evil, Hear No Evil",tt0098282,1.0
10271,Chances Are,tt0097044,1.0
15953,Bill & Ted's Excellent Adventure,tt0096928,1.0
1678,Let It Ride,tt0097731,1.0
13722,Chandni,tt0097045,1.0
2054,Nick Knight,tt0097969,1.0
17287,Millennium,tt0097883,1.0
3302,Speaking Parts,tt0098368,1.0
14812,Traffik,tt0096716,1.0
14744,The Phantom of the Opera,tt0098090,1.0
110,Scandal,tt0098260,1.0
8907,Romero,tt0098219,1.0
17271,Miss Firecracker,tt0097892,1.0
6580,"Get Smart, Again!",tt0097423,1.0
7773,Henry V,tt0097499,1.0
6372,Best of the Best,tt0096913,1.0
16024,Kiss Shot,tt0097671,1.0
17133,All Dogs Go to Heaven,tt0096787,1.0
14670,Batman,tt0096895,1.0
16045,A Raisin in the Sun,tt0098166,1.0
7748,Meet the Feebles,tt0097858,1.0
8960,Crimes and Misdemeanors,tt0097123,1.0
13758,Bloodfist,tt0096952,1.0
6581,Tridev,tt0100816,1.0
10327,Kinjite: Forbidden Subjects,tt0097670,1.0
13757,Triumph of the Spirit,tt0098513,1.0
16016,Tango & Cash,tt0098439,1.0
2304,Great Balls of Fire!,tt0097457,1.0
12743,Black Rain,tt0096933,1.0
401,Halloween 5: The Revenge of Michael Myers,tt0097474,1.0
17057,Always,tt0096794,1.0
5179,Her Alibi,tt0097500,1.0
8857,Troop Beverly Hills,tt0098519,1.0
17270,The Big Picture,tt0096926,1.0
12810,Next of Kin,tt0097967,1.0
12076,Blaze,tt0096943,1.0
2594,Look Who's Talking,tt0097778,1.0
10274,Road House,tt0098206,1.0
14928,Dead Poets Society,tt0097165,1.0
8854,Loverboy,tt0097790,1.0
11534,Edge of Sanity,tt0097263,1.0
10291,Sleepaway Camp III: Teenage Wasteland,tt0096119,1.0
599,Sea of Love,tt0098273,1.0
16981,Stepfather II,tt0098385,2.0
2661,Wrath of the Ninja,tt0209489,3.0
2660,When Harry Met Sally,tt0098635,3.0
8763,The Venus Wars,tt0135037,3.0
6092,In the Line of Duty 4,tt0097539,3.0
13418,Ghostbusters 2,tt0097428,3.0
5235,She Devil,tt0098309,3.0
10931,Beware! Children at Play,tt0112492,3.0
15424,"sex, lies, and videotape",tt0098724,3.0
9451,Rabid Grannies,,
17073,Peacock King,,
365,R.E.M.: Tourfilm,,
16580,My Left Foot: Special Edition,,
12415,Too Beautiful For You,,
3236,976-Evil,,
9102,Kiki's Delivery Service: Bonus Material,,
14051,Why Has Bodhi Dharma Left for the East?,,
11244,For Queen & Country,,
16314,Michelangelo: Self Portrait,,
14189,Patlabor: The Mobile Police: The TV Series,,
16301,Si Te Dicen Que Cai,,
9205,Turner and Hooch,,
16293,Scooby-Doo and the Reluctant Werewolf,,
1755,Prom Night III / Prom Night IV: Double Feature,,
4764,Powwow Highway,,
14462,She Shoots Straight,,
347,Iceman Cometh,,
6817,Tour of Duty: Season 2,,
1057,Doctor Who: Ghost Light,,
14537,Garfield and Friends: Vol. 3,,
671,The Winter People,,
11236,Quantum Leap: Season 2,,
13963,The Karate Kid Part III / The Next Karate Kid,,
10456,Campion: Police at the Funeral,,
4362,Bram Stoker's: To Die For,,
10860,"The Cook, the Thief, His Wife, and Her Lover",,
12898,Fright Night Part II,,
114,Dominion Tank Police Part 1 & 2,,
1636,The Lady and the Highwayman,,
6070,Black Adder IV,,
8100,Doctor Who: The Curse of Fenric,,
5374,The Chronicles of Narnia: Prince Caspian and the Voyage of the Dawn Treader,,
15269,Mystery Science Theater 3000: The Crawling Hand,,
3394,Saved by the Bell: Season 1,,
8733,"Doogie Howser, M.D.: Season 1",,
15791,Vampire's Kiss,,
4234,As Tears Go By,,
2922,Heathers,,
12848,Campion: The Case of the Late Pig,,
15005,Cameron's Closet,,
15015,Miracle Mile,,
1020,The Simpsons: Season 1,,
11563,Dragon Ball Z: Imperfect Cell Saga,,
12012,Tour of Duty: Season 3,,
13526,The Adventures of Baron Munchausen,,
3314,Mighty Quinn,,
7723,Baby Cakes,,
16696,The Everlasting Secret Family,,
8617,Red Scorpion,,
13031,Star Trek: The Next Generation: Season 3,,
13173,"The Toxic Avenger, Part 3",,
11782,Lightning!: Nova,,
3117,Campion: Death of a Ghost,,
981,How I Got into College,,
5661,The Best of Dr. Seuss,,
8615,City War,,
11715,Garfield and Friends: Vol. 4,,
13104,"Thelonious Monk: Straight, No Chaser",,
10035,Married... with Children: Season 4,,
17481,The NeverEnding Story 2: The Next Chapter,,
10997,Nadia: Secret of Blue Water,,
5879,Document of the Dead,,
8315,Wicked City,,
3653,Mozart: Don Giovanni: Teatro Alla Scala,,
5482,Gundam 0080: War in the Pocket,,
5490,The Grateful Dead: Truckin' Up to Buffalo,,
2837,Story of Women,,
498,Glory: Bonus Material,,
66,Barbarian Queen 2,,
11815,Quantum Leap: Season 1,,
4185,The Kids in the Hall: Season 1,,
14951,Urotsukidoji,,
16006,Seinfeld: Seasons 1 & 2,,
6563,Popeye,,
7801,The Abyss: Bonus Material,,
13712,Cadillac Man,,
7827,National Lampoon's Christmas Vacation: Special Edition,,
11143,Portrait of Ireland,,
3563,Earth Girls Are Easy,,
12784,Camille Claudel,,
15923,Star Trek V: The Final Frontier: Bonus Material,,
15905,"The Toxic Avenger, Part 2",,
4300,Kumu Hula: Keepers of Culture,,
9626,Saved by the Bell: Season 2,,
17601,Wiseguy: Between the Mob and a Hard Place,,
5034,Dick Francis Mysteries,,
9513,Tales from the Crypt: Season 1,,
10331,First Emperor of China: IMAX,,
3540,Solar Crisis,,
16017,Across the Tracks,,
634,Christmas with The Simpsons,,
1280,Campion: Look to the Lady,,
9532,The Adventures of Milo and Otis,,
6593,Howling V / Howling VI: Double Feature,,
6513,A Tale of Springtime,,
6315,Friday the 13th: Part 8: Jason Takes Manhattan,,
4288,The Master,,
12826,Shintaro Katsu's Zatoichi: The Blind Swordsman,,
10286,Shag: The Movie,,
6180,Green Card,tt0099699,1.0
8049,Dick Tracy,tt0099422,1.0
16188,You're the Top: The Cole Porter Story,tt0179547,1.0
14399,Vincent & Theo,tt0100873,1.0
10834,Sibling Rivalry,tt0100611,1.0
11372,Blue Steel,tt0099160,1.0
408,Nightbreed,tt0100260,1.0
17578,Reversal of Fortune,tt0100486,1.0
6959,Internal Affairs,tt0099850,1.0
6191,El Diablo,tt0099493,1.0
5351,Mo' Better Blues,tt0100168,1.0
3228,Heart Condition,tt0099750,1.0
9312,Gunsmoke: The Last Apache,tt0099721,1.0
12255,Navy Seals,tt0100232,1.0
4966,The Hot Spot,tt0099797,1.0
1786,Side Out,tt0100613,1.0
7641,Stella,tt0100691,1.0
10210,All the Vermeers in New York,tt0099014,1.0
564,Predator 2,tt0100403,1.0
12685,Graffiti Bridge,tt0099691,1.0
1648,The Death of the Incredible Hulk,tt0099387,1.0
14006,Loose Cannons,tt0100053,1.0
427,Graveyard Shift,tt0099697,1.0
6163,Betsy's Wedding,tt0099128,1.0
11600,Boiling Point,tt0098967,1.0
11427,Miller's Crossing,tt0100150,1.0
7841,Pump Up the Volume,tt0100436,1.0
6533,Havana,tt0099747,1.0
2340,Joe Versus the Volcano,tt0099892,1.0
6816,Cry-Baby,tt0099329,1.0
6357,Men at Work,tt0100135,1.0
13883,Memphis Belle,tt0100133,1.0
679,R.E.M.: Pop Screen,tt0475130,1.0
15931,Desperate Hours,tt0099409,1.0
12683,Bride of Re-Animator,tt0099180,1.0
10704,RoboCop 2,tt0100502,1.0
849,Mr. & Mrs. Bridge,tt0100200,1.0
10401,Aerosmith: The Making of Pump,tt0166949,1.0
6496,Far Out Man,tt0099546,1.0
851,Back to the Future Part III,tt0099088,1.0
14796,Avalon,tt0099073,1.0
12773,Henry & June,tt0099762,1.0
8901,The Bonfire of the Vanities,tt0099165,1.0
3205,Mirror Mirror,tt0100156,1.0
11420,Miami Blues,tt0100143,1.0
12122,The Dragon from Russia,tt0099791,1.0
2897,Gremlins 2: The New Batch,tt0099700,1.0
4687,Soultaker,tt0100665,1.0
4438,The Two Jakes,tt0100828,1.0
17402,Europa Europa,tt0099776,1.0
6240,Awakenings,tt0099077,1.0
6274,The Hunt for Red October,tt0099810,1.0
3218,Hamlet,tt0099727,1.0
1278,The Field,tt0099566,1.0
13594,Lord of the Flies,tt0100054,1.0
14956,Spandau Ballet: Live,tt0227529,1.0
9709,By Dawn's Early Light,tt0099197,1.0
6287,Pretty Woman,tt0100405,1.0
6271,The Handmaid's Tale,tt0099731,1.0
11225,The Sheltering Sky,tt0100594,1.0
3306,Bad Influence,tt0099091,1.0
6253,The Piglet Files,tt0098895,1.0
4497,Texasville,tt0103069,1.0
7983,An Angel at My Table,tt0099040,1.0
8839,House Party,tt0099800,1.0
7922,The Rescuers Down Under,tt0100477,1.0
6329,Edward Scissorhands,tt0099487,1.0
388,Body Chemistry,tt0099164,1.0
17539,Mr. Destiny,tt0100201,1.0
9657,Ghost Dad,tt0099654,1.0
2251,The Rookie,tt0100514,1.0
4270,Opportunity Knocks,tt0100301,1.0
6870,Camp Cucamonga,tt0099212,1.0
4251,Drug Wars: The Camarena Story,tt0098782,1.0
8939,A Show of Force,tt0100606,1.0
6766,Slumber Party Massacre III,tt0100639,1.0
17531,A Shock to the System,tt0100602,1.0
12402,The Phantom of the Opera,tt0100361,1.0
7451,Funny About Love,tt0099623,1.0
14102,Without You I'm Nothing,tt0100946,1.0
10929,Nuns on the Run,tt0100280,1.0
11799,Decoration Day,tt0099391,1.0
12541,The Adventures of Ford Fairlane,tt0098987,1.0
14218,Misery,tt0100157,1.0
2516,The Spirit of '76,tt0100670,1.0
10936,Where the Heart Is,tt0100924,1.0
5010,Postcards from the Edge,tt0100395,1.0
9204,Young Guns II,tt0100994,1.0
3782,Flatliners,tt0099582,1.0
14681,Paris Is Burning,tt0100332,1.0
14250,Jacob's Ladder,tt0099871,1.0
15153,Flashback,tt0099581,1.0
9240,Pacific Heights,tt0100318,1.0
3480,Narrow Margin,tt0100224,1.0
9237,The Witches,tt0100944,1.0
5783,A Bullet in the Head,tt0125680,1.0
16901,Days of Thunder,tt0099371,1.0
2520,Spaced Invaders,tt0100666,1.0
12546,Home Alone,tt0099785,1.0
17671,La Femme Nikita,tt0100263,1.0
15387,Stanley & Iris,tt0100680,1.0
12495,The Boyfriend School,tt0099450,1.0
16967,Revenge,tt0100485,1.0
9152,Fire Birds,tt0099575,1.0
749,Ernest Goes to Jail,tt0099512,1.0
17014,The First Power,tt0099578,1.0
4678,Death Warrant,tt0099385,1.0
10038,Lionheart,tt0100029,1.0
13132,Hetty Wainthropp: Missing Persons,tt3202258,1.0
14166,My Blue Heaven,tt0100213,1.0
16339,Kindergarten Cop,tt0099938,1.0
4686,Hard to Kill,tt0099739,1.0
11730,Billy Joel: Live at Yankee Stadium,tt0215569,1.0
14109,Total Recall,tt0100802,1.0
9131,Air America,tt0099005,1.0
1899,Ronin Gai,tt0308827,1.0
3098,Three Men and a Little Lady,tt0098966,1.0
1475,Brain Dead,tt0099173,1.0
3106,Ghost,tt0099653,1.0
3931,A Cry in the Wild,tt0099327,1.0
979,A Moment of Romance,tt0100777,1.0
5645,Repossessed,tt0100475,1.0
1204,Iron & Silk,tt0099857,1.0
8148,I Love You to Death,tt0099819,1.0
4816,The Freshman,tt0099615,1.0
5964,Ghayal,tt0099652,1.0
15256,The Russia House,tt0100530,1.0
4119,White Palace,tt0103251,1.0
13752,Lambada,tt0099347,1.0
10872,Bird on a Wire,tt0099141,1.0
3265,The Grifters,tt0099703,1.0
6003,Wild at Heart,tt0100935,1.0
11933,Agneepath,tt0098999,1.0
3451,State of Grace,tt0100685,1.0
9820,Berkeley in the Sixties,tt0099121,1.0
6083,Keeping Up Appearances,tt0098837,1.0
4831,Tremors,tt0100814,1.0
3048,Two Evil Eyes,tt0100827,1.0
4131,Hidden Agenda,tt0099768,1.0
9833,Cyrano de Bergerac,tt0099334,1.0
4540,Aashiqui,tt0149573,1.0
8089,My Mother's Castle,tt0099266,1.0
6039,All for the Winner,tt0104147,1.0
8096,Mountains of the Moon,tt0100196,1.0
7826,Another 48 Hrs.,tt0099044,1.0
13393,Alice,tt0099012,1.0
12248,Tekken,tt0100760,1.0
10888,Dil,tt0099429,1.0
2528,Arachnophobia,tt0099052,1.0
1951,Faces of Death IV,tt0121262,1.0
8699,Mermaids,tt0100140,1.0
1289,Look Who's Talking Too,tt0100050,1.0
13820,My Father's Glory,tt0099669,1.0
4060,The Long Walk Home,tt0100046,1.0
1558,Rocky V,tt0100507,1.0
17356,Book of Love,tt0099166,1.0
8337,Quigley Down Under,tt0102744,1.0
5829,Waiting for the Light,tt0100899,1.0
1314,Presumed Innocent,tt0100404,1.0
4582,China O'Brien,tt0099260,1.0
5912,"I, the Worst of All",tt0100990,1.0
16250,Def by Temptation,tt0099395,1.0
15298,Crazy People,tt0099316,1.0
15309,Darkman,tt0099365,1.0
9887,Moon 44,tt0097910,1.0
3319,Sorority House Massacre II,tt0100663,1.0
726,The Haunting of Morella,tt0099743,1.0
3594,The Old Man and the Sea,tt0100288,1.0
4856,Jekyll & Hyde,tt0099875,2.0
5557,Q & A,tt0100442,2.0
9358,Maniac Nurses Find Ecstasy,tt0165870,3.0
6578,Delta Force 2: Operation Stranglehold,tt0099399,3.0
1799,Die Hard 2: Die Harder,tt0099423,3.0
12276,Bloodfist 2,tt0099155,3.0
16165,The Original Three Tenors Concert,tt0169104,3.0
2249,Danielle Steel's Fine Things,tt0099574,3.0
10767,The Chronicles of Narnia: The Silver Chair,tt0098912,3.0
14080,Exorcist 3,tt0099528,3.0
5778,"The Godfather, Part III",tt0099674,3.0
8563,Teenage Mutant Ninja Turtles: The Movie,tt0100758,3.0
5021,Tales from Avonlea,tt0098900,3.0
8156,Leatherface: The Texas Chainsaw Massacre III,tt0099994,3.0
909,Too Young to Die,tt0100797,3.0
15678,Backtrack,tt0096875,3.0
17071,Akira Kurosawa's Dreams,tt0100998,3.0
1312,The Prisoner,tt0099812,3.0
13946,Tales from the Crypt: Season 2,,
14747,Creature Comforts,,
10751,Madeline Manners,,
2764,Kitaro: World Tour: Kojiki,,
3425,GoodFellas: Special Edition: Bonus Material,,
278,100 Days Before the Command,,
6138,Poirot,,
4843,Child's Play 2: Chucky's Back,,
5258,Ken Burns' Civil War,,
5326,Star Trek: The Next Generation: Season 4,,
5060,Campion: Flowers for the Judge,,
10237,All About Ah-Long,,
15830,The Gods Must Be Crazy 2,,
14416,Shaolin Idiot,,
12353,"DeJohnette, Hancock, Holland, Metheny: In Concert",,
5291,Grateful Dead: View from the Vault 3,,
7504,Rachmaninov / Tchaikovsky: Arkadi Zenziper,,
8816,Daddy's Dyin' ... Who's Got the Will?,,
7850,Quantum Leap: Season 3,,
6404,Pet Sematary 2,,
4321,A Better Tomorrow III,,
13655,The Blood of Heroes,,
17523,Campion: Sweet Danger,,
9577,Jeeves and Wooster: Season 4,,
11406,King of New York: Special Edition (Widescreen),,
17590,Phil Collins: Serious Hits Live,,
14894,Problem Child / Problem Child 2,,
13885,Cyber City Oedo 808: Vol. 1-3,,
4942,Time to Kill,,
7829,Red Surf,,
17397,In Living Color: Season 1,,
13694,Campion: Mystery Mile,,
11509,Die Hard 2: Die Harder: Bonus Material,,
6799,Inspector Morse 13: The Sins of the Father,,
4865,The Kids in the Hall: Season 2,,
14369,Cover Up,,
11224,Good Evening Mr. Wallenberg,,
9046,Dances With Wolves: Special Edition: Bonus Material,,
3019,Warren Miller's Journey,,
3508,Die Fledermaus: Strauss: Royal Opera,,
13616,Circuitry Man / Circuitry Man 2: Plughead Rewired,,
14936,Longtime Companion,,
588,Blue Planet: IMAX,,
863,King of New York: Special Edition (Full-screen),,
9670,Robot Jox,,
16172,Beverly Hills 90210: The Pilot Episode,,
17211,Jeeves and Wooster: Season 1,,
13023,Rosencrantz and Guildenstern Are Dead,,
5740,A.D. Police Files 1-3,,
3335,The Tall Guy,,
5732,GoodFellas: Special Edition,,
9981,Twister,,
16292,The Fresh Prince of Bel Air: Season 1,,
5555,"Earth, Wind & Fire: Live in Japan",,
13167,Inspector Morse 14: Driven to Distraction,,
16382,Poirot: The Mysterious Affair at Styles,,
16858,Highlander 2: Renegade Version,,
16860,Law & Order: Season 1,,
3046,The Simpsons: Treehouse of Horror,,
642,Mystery Science Theater 3000: The Hellcats,,
3252,C'est la Vie,,
5513,Mr. Bean: The Whole Bean,,
2811,Roger Waters: The Wall: Live in Berlin,,
13227,Marked For Death,,
9130,A Chinese Ghost Story 2,,
3467,Shrimp on the Barbie,,
1582,Stephen King's It!,,
10967,"White Hunter, Black Heart",,
466,"Doogie Howser, M.D.: Season 2",,
2506,Inspector Morse 15: Masonic Mysteries,,
10015,Queen: Live at Wembley Stadium,,
4706,Elvis Presley: Great Performances: Vol. 2: The Man and the Music,,
477,George Carlin: Personal Favorites,,
11778,Hum,,
14678,Inspector Alleyn Mysteries: Set 1,,
1759,Into the Woods,,
10982,Twin Peaks: Season 1,,
2676,Grateful Dead: View from the Vault,,
5640,Once a Thief,,
8535,The Simpsons: Season 2,,
7298,Jeeves and Wooster: Season 3,,
5642,Henry: Portrait of a Serial Killer,,
4054,House of Cards Trilogy I: House of Cards,,
8738,Grover Washington Jr.: Standing Room Only,,
9866,Campion: Dancers in Mourning,,
2904,Danielle Steel's Kaleidoscope,,
10180,Blobermouth,,
4982,"Skinny Tiger, Fatty Dragon",,
12583,After Dark My Sweet,,
2428,"Shanghai, Shanghai",,
8736,Tie Me Up! Tie Me Down!,,
5962,Get a Life: TV Series,,
4545,Dances With Wolves: Special Edition,,
8342,Shogun's Samurai,,
15272,Wild Orchid,,
14354,Deathstalker 4,,
4830,Poirot: Peril at End House,,
14019,The Forbidden Dance Is Lambada,,
8765,Dream On: Seasons 1 & 2,,
12917,Rikyu,,
2613,Northern Exposure: Season 1,,
8716,Chattahoochee,,
2864,Bobby's World: The Signature Episodes,,
3257,Takegami: Guardian of Darkness: War God,,
936,A Dangerous Man: Lawrence After Arabia,,
14275,Elvis Presley: Great Performances: Vol. 1: Center Stage,,
3777,In Living Color: Season 2,,
9267,Tune in Tomorrow,,
15310,French & Saunders: Gentlemen Prefer French & Saunders,,
6044,The Pianist,tt0102663,1.0
1760,Switch,tt0103016,1.0
15342,What About Bob?,tt0103241,1.0
1201,True Colors,tt0103125,1.0
8729,Bingo,tt0812098,1.0
3217,Robin Hood,tt0837129,1.0
5899,Rush,tt0102820,1.0
706,Mobsters,tt0102460,1.0
5970,Dead Again,tt0101669,1.0
14169,The Guyver,tt0101988,1.0
8784,The Fisher King,tt0101889,1.0
1117,Vegas in Space,tt0103192,1.0
3318,Ozzy Osbourne: Don't Blame Me,tt0317968,1.0
1761,Lamhe,tt0102258,1.0
6996,Madame Bovary,tt0102368,1.0
533,Drop Dead Fred,tt0101775,1.0
6004,V.I. Warshawski,tt0103184,1.0
5903,The Hard Way,tt0102004,1.0
13265,The Dark Wind,tt0101664,1.0
3329,INXS: Live Baby Live,tt0181657,1.0
8560,Perfect Harmony,tt0102653,1.0
15462,Queens Logic,tt0102741,1.0
2488,Saajan,tt0102825,1.0
9988,The Five Heartbeats,tt0101891,1.0
723,Curly Sue,tt0101635,1.0
8530,Only the Lonely,tt0102598,1.0
13058,Backdraft,tt0101393,1.0
7121,Oscar,tt0102603,1.0
14374,A Murder of Quality,tt0102485,1.0
2883,Another You,tt0101356,1.0
17487,Career Opportunities,tt0560684,1.0
10033,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,tt0103060,1.0
11738,Rod Stewart: Storyteller 1984-1991,tt0275636,1.0
8565,Blood Ties,tt0647328,1.0
17198,Other People's Money,tt0102609,1.0
8452,Roujin Z,tt0102812,1.0
14371,Motorama,tt0104922,1.0
8679,Necessary Roughness,tt0102517,1.0
12487,Freddy's Dead: The Final Nightmare,tt0101917,1.0
15365,Flight of the Intruder,tt12257058,1.0
11852,Return to the Blue Lagoon,tt0102782,1.0
8362,Lee Rock,tt0103292,1.0
548,Hudson Hawk,tt0810405,1.0
13262,Children of the Night,tt0103957,1.0
3135,Frankie and Johnny,tt0101912,1.0
2466,Detonator Orgun,tt0101718,1.0
11826,Life Stinks,tt0102303,1.0
17458,Black Robe,tt0101465,1.0
13232,Delirious,tt0101701,1.0
11822,The Super,tt0103007,1.0
7208,The Doors,tt0101761,1.0
2955,The Commitments,tt0101605,1.0
8429,Bill & Ted's Bogus Journey,tt0101452,1.0
14132,Company Business,tt0101606,1.0
9132,L.A. Story,tt0102250,1.0
884,Cup Final,tt0101959,1.0
6516,Body Parts,tt0101492,1.0
7645,Little Man Tate,tt0102316,1.0
1673,Defending Your Life,tt0101698,1.0
14813,The Rapture,tt0102757,1.0
1130,Impromptu,tt0102103,1.0
658,Robin Hood: Prince of Thieves,tt0102798,1.0
828,Atlantis,tt0101376,1.0
1049,The Object of Beauty,tt0102573,1.0
7704,Rambling Rose,tt0102753,1.0
13800,Cream: Strange Brew,tt0449887,1.0
6741,The Doctor,tt0101746,1.0
6745,100 Days,tt0101244,1.0
12734,King Ralph,tt0102216,1.0
8945,Once Upon a Time in China,tt0103285,1.0
13726,Deceived,tt0101694,1.0
2199,Ricochet,tt0102789,1.0
12152,Year of the Gun,tt0103303,1.0
7636,An American Tail: Fievel Goes West,tt0101329,1.0
6650,Dragon Ball Z: Lord Slug,tt0142244,1.0
13910,Critters 3,tt0101627,1.0
1144,Fried Green Tomatoes,tt0101921,1.0
17302,Star Trek VI: The Undiscovered Country,tt0102975,1.0
6626,Omen IV: The Awakening,tt0102585,1.0
7622,Riki-Oh: The Story of Ricky,tt0102293,1.0
9062,Madonna: Truth or Dare,tt0102370,1.0
